StockCode,Description,Avg_Price,Total_Quantity,Total_Revenue,Transaction_Count,Competitor_A_Price,Competitor_B_Price,Competitor_C_Price,Market_Avg_Price,Price_vs_Market_Pct,Pricing_Flag,Elasticity,Elasticity_Category,Recommended_Price_Change,Final_Recommendation,Price_Change_Factor,Recommended_Price,Price_Difference,Pct_Price_Change,Estimated_Qty_Change_Pct,Estimated_New_Qty,Current_Revenue,Projected_Revenue,Revenue_Uplift
20765,CHRYSANTHEMUM SKETCHBOOK ,3.5668831168831168,319,767.45,74,3.15,3.62,4.24,3.67,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.57,0.0,0.0,-0.0,319.0,1137.8357142857142,1138.83,0.99
84750A,PINK SMALL GLASS CAKE STAND,1.9249999999999998,423,767.25,48,1.78,1.8,2.25,1.94,-0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.92,-0.0,0.0,-0.0,423.0,814.275,812.16,-2.12
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",2.45,383,766.85,16,2.2,2.26,2.65,2.37,3.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.45,0.0,0.0,-0.0,383.0,938.35,938.35,0.0
21666, RIDGED GLASS T-LIGHT HOLDER,0.6391891891891892,1300,765.8000000000001,35,0.57,0.68,0.68,0.64,-0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.64,0.0,0.0,-0.0,1300.0,830.9459459459459,832.0,1.05
22421,LIPSTICK PEN FUSCHIA,0.41862595419847326,1880,764.88,124,0.37,0.4,0.48,0.42,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,1880.0,787.0167938931297,789.6,2.58
77101A,UNION FLAG WINDSOCK,1.224423076923077,672,764.76,50,1.1,1.29,1.39,1.26,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.22,-0.0,0.0,-0.0,672.0,822.8123076923077,819.84,-2.97
84665,SQUARE CHERRY BLOSSOM CABINET,6.595161290322581,125,763.75,31,6.12,7.12,7.71,6.98,-5.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.6,0.0,0.0,-0.0,125.0,824.3951612903227,825.0,0.6
21444,BLUE CHALET BIRDFEEDER,3.6875,273,763.75,20,3.46,3.52,4.28,3.75,-1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.69,0.0,0.0,-0.0,273.0,1006.6875,1007.37,0.68
22058,CERAMIC LOVE HEARTS DESIGN MUG,1.49,511,761.39,92,1.41,1.43,1.7,1.51,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.49,0.0,0.0,-0.0,511.0,761.39,761.39,0.0
22049,WRAP CHRISTMAS SCREEN PRINT,0.3063529411764706,2550,760.5,83,0.28,0.31,0.37,0.32,-4.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.31,0.0,0.0,-0.0,2550.0,781.2,790.5,9.3
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,0.8459375,935,757.31,62,0.75,0.91,0.96,0.87,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,935.0,790.9515625,794.75,3.8
22789,T-LIGHT HOLDER SWEETHEART HANGING,1.9401639344262294,399,756.4499999999999,56,1.78,2.07,2.07,1.97,-1.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.94,-0.0,0.0,-0.0,399.0,774.1254098360655,774.06,-0.07
22614,PACK OF 12 SPACEBOY TISSUES,0.28942028985507245,2620,755.9599999999999,133,0.26,0.29,0.34,0.3,-3.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.29,0.0,0.0,-0.0,2620.0,758.2811594202898,759.8,1.52
21298,EDWARDIAN 2 DRAWER WALL CABINET ,19.37857142857143,52,755.8,14,16.97,20.29,21.08,19.45,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,19.38,0.0,0.0,-0.0,52.0,1007.6857142857143,1007.76,0.07
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,2.95,385,755.75,5,2.76,2.78,3.44,2.99,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.95,0.0,0.0,-0.0,385.0,1135.75,1135.75,0.0
21063,PARTY INVITES JAZZ HEARTS,0.8456666666666667,916,755.1999999999999,120,0.72,0.91,1.01,0.88,-3.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,916.0,774.6306666666667,778.6,3.97
21335,LIBRARY LAMP,21.54090909090909,36,754.1999999999999,22,20.25,23.14,24.87,22.75,-5.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,21.54,-0.0,0.0,-0.0,36.0,775.4727272727272,775.4399999999999,-0.03
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,1.0304761904761905,812,753.78,56,0.92,0.98,1.17,1.02,1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.03,-0.0,0.0,-0.0,812.0,836.7466666666667,836.36,-0.39
22161,HEART DECORATION RUSTIC HANGING ,0.6368115942028986,1274,750.6600000000001,67,0.58,0.62,0.71,0.64,-0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.64,0.0,0.0,-0.0,1274.0,811.2979710144928,815.36,4.06
84925F,PSYCHEDELIC WALL THERMOMETER,2.0305555555555554,633,750.55,18,1.86,1.9,2.24,2.0,1.5, Competitive — Monitor,-7.128,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,2.03,-0.0,0.0,-0.0,633.0,1285.3416666666667,1284.9899999999998,-0.35
72755C,FLOWER FAIRY OIL BURNER SET ROSE,1.7115384615384615,588,750.0,13,1.61,1.65,1.89,1.72,-0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.71,-0.0,0.0,-0.0,588.0,1006.3846153846154,1005.48,-0.9
22209,WOOD STAMP SET HAPPY BIRTHDAY,1.6446666666666665,456,747.5999999999999,73,1.5,1.73,1.88,1.7,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,-0.0,0.0,-0.0,456.0,749.968,747.8399999999999,-2.13
22543,MINI JIGSAW BAKE A CAKE ,0.4188235294117647,1813,747.06,51,0.38,0.41,0.49,0.43,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,1813.0,759.3270588235295,761.4599999999999,2.13
47589,CONGRATULATIONS BUNTING,5.45,137,746.6500000000001,67,4.67,5.09,6.28,5.35,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.45,0.0,0.0,-0.0,137.0,746.65,746.65,0.0
22532,MAGIC DRAWING SLATE LEAP FROG ,0.4187755102040816,1829,745.14,95,0.38,0.41,0.45,0.41,2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,1829.0,765.9404081632653,768.18,2.24
20989,URBAN CHIC CHOPSTICKS SET/5,1.9437499999999999,397,744.15,48,1.68,2.09,2.18,1.98,-1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.94,-0.0,0.0,-0.0,397.0,771.6687499999999,770.18,-1.49
20780,BLACK EAR MUFF HEADPHONES,5.361063829787234,154,742.5,44,4.95,5.47,6.27,5.56,-3.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.36,-0.0,0.0,-0.0,154.0,825.6038297872341,825.44,-0.16
21185, HOME SWEET HOME  BLACKBOARD,6.326111111111111,120,741.3599999999999,36,5.7,6.24,7.09,6.34,-0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.33,0.0,0.0,-0.0,120.0,759.1333333333332,759.6,0.47
21425,SKULLS STORAGE BOX LARGE,2.8652380952380954,383,740.09,42,2.63,2.71,3.24,2.86,0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.87,0.0,0.0,-0.0,383.0,1097.3861904761904,1099.21,1.82
20757,RED DAISY POCKET BOOK ,0.818,5165,739.85,28,0.7,0.88,0.95,0.84,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.82,0.0,0.0,-0.0,5165.0,4224.969999999999,4235.3,10.33
21927,BLUE/CREAM STRIPE CUSHION COVER ,1.2474324324324324,597,738.65,74,1.07,1.31,1.43,1.27,-1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,597.0,744.7171621621621,746.25,1.53
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,0.347910447761194,2941,738.4200000000001,59,0.32,0.34,0.39,0.35,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.35,0.0,0.0,-0.0,2941.0,1023.2046268656716,1029.35,6.15
21300,ANTIQUE EDWARDIAN DRESSER,16.13181818181818,52,737.4,11,13.83,15.02,19.11,15.99,0.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,16.13,-0.0,0.0,-0.0,52.0,838.8545454545454,838.76,-0.09
84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,2.03125,640,737.2,46,1.74,1.89,2.18,1.94,4.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.03,-0.0,0.0,-0.0,640.0,1300.0,1299.1999999999998,-0.8
20984,12 PENCILS TALL TUBE POSY,0.71390625,2052,737.16,61,0.61,0.67,0.86,0.71,0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.71,-0.0,0.0,-0.0,2052.0,1464.9356249999998,1456.9199999999998,-8.02
35810A,ENAMEL PINK COFFEE CONTAINER,1.811923076923077,515,736.98,52,1.71,1.84,1.93,1.83,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.81,-0.0,0.0,-0.0,515.0,933.1403846153846,932.15,-0.99
47503F,ASS FLORAL PRINT TORCH,1.5333333333333332,2571,736.55,11,1.42,1.64,1.61,1.56,-1.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.53,-0.0,0.0,-0.0,2571.0,3942.2,3933.63,-8.57
21554,CERAMIC BIRDHOUSE RED ROOF LARGE,5.8275,164,735.8000000000001,19,5.16,5.82,6.9,5.96,-2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.83,0.0,0.0,-0.0,164.0,955.7099999999999,956.12,0.41
21721,CANDY SHOP  STICKER SHEET,0.8464383561643836,868,734.68,72,0.74,0.89,0.92,0.85,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,868.0,734.708493150685,737.8,3.09
ADJUST2,Adjustment by Peter on Jun 25 2010 ,243.68333333333337,3,731.0500000000001,3,215.65,241.57,282.54,246.59,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,243.68,-0.0,0.0,-0.0,3.0,731.0500000000001,731.04,-0.01
21822,GLITTER CHRISTMAS TREE WITH BELLS,1.95,374,729.3,42,1.81,2.02,2.28,2.04,-4.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.95,0.0,0.0,-0.0,374.0,729.3,729.3,0.0
22280,POCKET BAG PINK PAISELY BROWN SPOT,1.7857142857142858,409,727.75,58,1.64,1.85,2.11,1.87,-4.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.79,0.0,0.0,-0.0,409.0,730.3571428571429,732.11,1.75
20617,FIRST CLASS PASSPORT COVER ,2.0829166666666667,386,726.1400000000001,48,1.81,1.97,2.5,2.09,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.08,-0.0,0.0,-0.0,386.0,804.0058333333334,802.88,-1.13
21684,SMALL MEDINA STAMPED METAL BOWL ,0.8461818181818181,940,723.4,54,0.73,0.83,0.93,0.83,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,940.0,795.4109090909091,799.0,3.59
85121C,RETRO LAUNDRY TUB PISTACHIO,8.5,85,722.5,42,7.31,8.69,9.83,8.61,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.5,0.0,0.0,-0.0,85.0,722.5,722.5,0.0
20707,CRAZY DAISY HEART DECORATION,1.1700000000000002,1126,721.1,33,1.07,1.09,1.25,1.14,2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.17,-0.0,0.0,-0.0,1126.0,1317.42,1317.4199999999998,-0.0
21817,GLITTER CHRISTMAS TREE,0.8499999999999999,848,720.8,74,0.79,0.83,0.94,0.85,-0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,848.0,720.7999999999998,720.8,0.0
21383,PACK OF 12 STICKY BUNNIES,0.6476190476190476,1123,717.95,115,0.57,0.65,0.76,0.66,-1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,1123.0,727.2761904761905,729.95,2.67
21926,RED/CREAM STRIPE CUSHION COVER ,1.2475324675324675,580,717.4,76,1.06,1.35,1.38,1.26,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,580.0,723.5688311688311,725.0,1.43
84685,BEACH HUT KEY CABINET,3.1648936170212765,340,715.0,46,2.72,3.15,3.6,3.16,0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.16,-0.0,0.0,-0.0,340.0,1076.063829787234,1074.4,-1.66
21133,PAINTED BIRD ASSORTED CHRISTMAS,1.69,423,714.87,41,1.6,1.78,1.9,1.76,-4.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.69,0.0,0.0,-0.0,423.0,714.87,714.87,0.0
84922,PINK BUTTERFLY WASHBAG,3.8,327,714.75,5,3.34,3.76,4.36,3.82,-0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.8,0.0,0.0,-0.0,327.0,1242.6,1242.6,0.0
20850,ZINC HEART LATTICE PLANTER BOWL,2.8434782608695657,820,713.8000000000001,23,2.64,2.98,3.4,3.01,-5.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.84,-0.0,0.0,-0.0,820.0,2331.652173913044,2328.7999999999997,-2.85
84963A,PINK PAINTED KASHMIRI CHAIR,40.712500000000006,22,713.4000000000001,8,37.15,41.33,43.09,40.52,0.5, Competitive — Monitor,-1.125,Elastic — Maintain Price,0%,MONITOR — No Clear Signal,0.0,40.71,-0.0,0.0,-0.0,22.0,895.6750000000002,895.62,-0.06
85231G,ORANGE SCENTED SET/9 T-LIGHTS,0.8491503267973856,848,713.0,149,0.75,0.9,0.96,0.87,-2.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,848.0,720.079477124183,720.8,0.72
78124,MAGAZINE RACK GEBRA ASSORTED ,2.0,534,712.5,10,1.74,1.97,2.36,2.02,-1.0, Competitive — Monitor,-3.509,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,2.0,0.0,0.0,-0.0,534.0,1068.0,1068.0,0.0
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,10.683333333333332,87,712.45,23,9.21,10.86,11.99,10.69,-0.1, Competitive — Monitor,-4.864,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,10.68,-0.0,0.0,-0.0,87.0,929.4499999999998,929.16,-0.29
22988,SOLDIERS EGG CUP ,1.25,568,710.0,46,1.14,1.28,1.33,1.25,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,568.0,710.0,710.0,0.0
85141,JARDIN ETCHED GLASS FRUITBOWL,10.75,66,709.5,31,9.97,10.61,12.19,10.92,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,10.75,0.0,0.0,-0.0,66.0,709.5,709.5,0.0
22256,FELT FARM ANIMAL CHICKEN,1.2394444444444446,593,709.33,51,1.13,1.17,1.36,1.22,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,0.0,0.0,-0.0,593.0,734.9905555555556,735.32,0.33
22714,CARD BIRTHDAY COWBOY,0.41524752475247523,1766,707.16,101,0.37,0.39,0.45,0.4,3.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,1766.0,733.3271287128713,741.72,8.39
21391,FRENCH EMROIDR LAVENDER SCENT HEART,2.1,336,705.6,57,1.79,1.94,2.47,2.07,1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.1,0.0,0.0,-0.0,336.0,705.6,705.6,0.0
84569D,PACK 6 HEART/ICE-CREAM PATCHES,1.25,564,705.0,65,1.18,1.32,1.41,1.3,-3.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,564.0,705.0,705.0,0.0
22852,ENAMEL DOG BOWL CREAM,4.231470588235294,174,704.98,34,3.93,4.05,5.04,4.34,-2.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.23,-0.0,0.0,-0.0,174.0,736.2758823529412,736.0200000000001,-0.26
10134,COLOURING PENCILS BROWN TUBE,1.2426923076923078,614,704.8,48,1.09,1.19,1.46,1.25,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,614.0,763.0130769230769,761.36,-1.65
72801G,S/4 BURGUNDY WINE DINNER CANDLES,1.1148837209302325,1265,704.77,42,1.06,1.16,1.29,1.17,-4.7, Competitive — Monitor,-7.503,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,1.11,-0.0,0.0,-0.0,1265.0,1410.327906976744,1404.15,-6.18
79302M,"ART LIGHTS,FUNK MONKEY",2.8651515151515152,262,704.1,33,2.61,2.78,3.01,2.8,2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.87,0.0,0.0,-0.0,262.0,750.669696969697,751.94,1.27
22262,FELT EGG COSY CHICKEN,0.85,828,703.8,97,0.77,0.85,0.95,0.86,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,828.0,703.8,703.8,0.0
22422,TOOTHPASTE TUBE PEN,0.6463855421686747,1128,703.2,80,0.6,0.61,0.7,0.64,1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,1128.0,729.1228915662651,733.2,4.08
21726,MULTI HEARTS  STICKERS,0.8487254901960783,842,702.6999999999999,95,0.79,0.91,1.01,0.9,-5.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,842.0,714.6268627450979,715.6999999999999,1.07
22677,"FRENCH BLUE METAL DOOR SIGN, 2",1.25,561,701.25,76,1.14,1.32,1.35,1.27,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,561.0,701.25,701.25,0.0
20776,ABSTRACT CIRCLES NOTEBOOK,1.6227272727272728,3188,700.1999999999999,53,1.4,1.72,1.77,1.63,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.62,-0.0,0.0,-0.0,3188.0,5173.254545454545,5164.56,-8.69
21250,SET OF SKULL WALL STICKERS,2.8594594594594596,304,699.4,37,2.53,2.82,3.22,2.86,-0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.86,0.0,0.0,-0.0,304.0,869.2756756756758,869.4399999999999,0.16
22986,GINGHAM ROSE WRAP,0.41843137254901963,1740,698.8,51,0.39,0.44,0.46,0.43,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,1740.0,728.0705882352942,730.8,2.73
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1.243372093023256,584,698.08,84,1.08,1.17,1.34,1.2,3.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,584.0,726.1293023255814,724.16,-1.97
37461,FUNKY MONKEY MUG,1.2141791044776118,710,697.9,66,1.08,1.12,1.38,1.19,2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.21,-0.0,0.0,-0.0,710.0,862.0671641791043,859.1,-2.97
21674,RIDGED GLASS PENDANT LAMPSHADE,16.55,44,697.8,9,14.78,15.28,17.6,15.89,4.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,16.55,0.0,0.0,-0.0,44.0,728.2,728.2,0.0
21739,COSY SLIPPER SHOES SMALL GREEN,2.942982456140351,238,697.3000000000001,56,2.63,2.98,3.12,2.91,1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.94,-0.0,0.0,-0.0,238.0,700.4298245614035,699.72,-0.71
22287,"DECORATION , WOBBLY CHICKEN, METAL ",1.6257142857142857,541,695.25,32,1.48,1.61,1.8,1.63,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.63,0.0,0.0,-0.0,541.0,879.5114285714285,881.8299999999999,2.32
84637,KITCHEN FLOWER POTS WALL PLAQUE,4.07,458,694.7,20,3.84,4.08,4.71,4.21,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.07,0.0,0.0,-0.0,458.0,1864.0600000000002,1864.0600000000002,0.0
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,1.2436666666666667,575,693.48,88,1.09,1.15,1.41,1.22,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,575.0,715.1083333333333,713.0,-2.11
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,1.9423076923076923,533,693.25,13,1.67,1.92,2.16,1.92,1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.94,-0.0,0.0,-0.0,533.0,1035.25,1034.02,-1.23
85034C,3 ROSE MORRIS BOXED CANDLES,4.158965517241379,174,689.34,29,3.62,4.3,4.72,4.21,-1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.16,0.0,0.0,-0.0,174.0,723.66,723.84,0.18
21945,STRAWBERRIES  DESIGN FLANNEL ,0.7972340425531914,1317,689.25,45,0.75,0.79,0.88,0.81,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.8,0.0,0.0,-0.0,1317.0,1049.9572340425532,1053.6000000000001,3.64
79342B,BROWN FLOWER LIGHTS,6.695833333333333,109,688.95,24,6.12,6.94,7.97,7.01,-4.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.7,0.0,0.0,-0.0,109.0,729.8458333333333,730.3000000000001,0.45
84674,FLYING PIG WATERING CAN,2.9094339622641514,264,685.2,53,2.56,2.79,3.08,2.81,3.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.91,0.0,0.0,-0.0,264.0,768.0905660377359,768.24,0.15
21443,OLIVE CHALET BIRDFEEDER,3.6904761904761907,252,685.0,20,3.44,3.88,4.25,3.86,-4.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.69,-0.0,0.0,-0.0,252.0,930.0,929.88,-0.12
72800A,S/4 BLACK DINNER CANDLE SILVER FLOC,2.2524324324324323,664,684.36,34,2.11,2.28,2.67,2.35,-4.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.25,-0.0,0.0,-0.0,664.0,1495.615135135135,1494.0,-1.62
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,1.6166666666666665,451,684.15,35,1.51,1.54,1.89,1.65,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.62,0.0,0.0,-0.0,451.0,729.1166666666666,730.62,1.5
84971L,LARGE HEART FLOWERS HOOK   ,1.2419148936170212,571,684.11,43,1.17,1.19,1.34,1.23,1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,571.0,709.1334042553191,708.04,-1.09
22316,200 BENDY SKULL STRAWS,1.2303448275862068,602,684.1,57,1.08,1.26,1.35,1.23,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.23,-0.0,0.0,-0.0,602.0,740.6675862068964,740.46,-0.21
37423,WHITE WITH BLACK CATS PLATE,0.7818181818181817,6013,683.05,22,0.72,0.82,0.9,0.81,-3.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.78,-0.0,0.0,-0.0,6013.0,4701.072727272727,4690.14,-10.93
35598D,PINK/WHITE CHRISTMAS TREE 60CM,0.85,1007,682.75,30,0.76,0.84,0.9,0.83,2.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,1007.0,855.9499999999999,855.9499999999999,0.0
84360,TABLE LAMP WHITE SHADE WOOD BASE,5.5166666666666675,137,682.5500000000001,20,5.15,5.3,6.46,5.64,-2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.52,0.0,0.0,-0.0,137.0,755.7833333333334,756.2399999999999,0.46
22339,CHRISTMAS TREE PAINTED ZINC ,0.65,1050,682.5000000000001,52,0.6,0.69,0.75,0.68,-4.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,1050.0,682.5,682.5,0.0
21480,PINK STRIPE HOT WATER BOTTLE,2.9200000000000004,246,682.5,38,2.71,3.0,3.39,3.03,-3.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,-0.0,0.0,-0.0,246.0,718.32,718.3199999999999,-0.0
20622,VIPPASSPORT COVER ,2.0921153846153846,364,682.4,50,1.92,2.07,2.23,2.07,1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.09,-0.0,0.0,-0.0,364.0,761.53,760.76,-0.77
22069, BROWN  PIRATE TREASURE CHEST ,1.6388888888888888,422,681.9,53,1.42,1.64,1.9,1.65,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,0.0,0.0,-0.0,422.0,691.6111111111111,692.0799999999999,0.47
21269,ANTIQUE CREAM CUTLERY SHELF ,8.5,80,680.0,40,7.69,8.1,9.79,8.53,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.5,0.0,0.0,-0.0,80.0,680.0,680.0,0.0
84459A,PINK METAL CHICKEN HEART ,1.4857142857142858,458,679.54,54,1.41,1.52,1.75,1.56,-4.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.49,0.0,0.0,-0.0,458.0,680.4571428571429,682.42,1.96
21219,SET/4 BADGES BALLOON GIRL,1.246984126984127,545,679.35,61,1.18,1.22,1.32,1.24,0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,545.0,679.6063492063493,681.25,1.64
